FID_1,STATE,COUNTY,CITY,LATITUDE,LONGITUD,OBJECTID,ICOUNT,Distance
46683,32,3,120,36.15878611,-115.16465278,7548,4,398.40204071
46732,32,3,120,36.16066667,-115.16085000,7548,4,207.78685828
46723,32,3,150,36.19744167,-115.17058333,7552,4,2955.52754693
46568,32,3,0,36.12976667,-115.10768889,7556,4,1911.71483070
46733,32,3,120,36.14444722,-115.12903889,7556,4,912.78932729
46559,32,3,120,36.15194444,-115.10906111,7557,4,1172.71850199
46528,32,3,120,36.17186944,-115.13888333,7561,3,159.74255103
46716,32,3,0,36.16783056,-115.10963889,7565,4,577.59859267
46738,32,3,120,36.17796389,-115.11602778,7565,4,966.30229229
46521,32,3,120,36.15899444,-115.08345833,7572,4,667.71017491
46628,32,3,120,36.17348611,-115.09623333,7572,4,1693.04661449
46673,32,3,120,36.15875278,-115.09731389,7572,4,568.05175138
46695,32,3,0,36.15084167,-115.10172500,7572,4,1323.32862826
46646,32,3,21,35.98808889,-114.83403333,7655,3,6278.73728924
46597,32,5,0,38.84526389,-119.64084722,12824,3,15081.80242504
46645,32,5,0,38.81865833,-119.61750000,12824,3,11501.31765090
46712,32,5,0,38.72774167,-119.51427500,12824,3,3483.94042992
46676,32,21,0,38.58320278,-118.70723889,12832,3,6291.37287939
46648,32,5,0,38.96160278,-119.94045278,12941,3,978.92863462
46638,32,510,0,39.14356944,-119.92615278,12945,3,5476.72625921
46674,32,510,0,39.11507500,-119.86082222,12945,3,4770.40986509
46730,32,31,0,39.24974444,-119.95424167,12949,3,1632.58720977
46581,32,5,0,38.99727500,-119.84238611,13019,3,6803.67769754
46607,32,5,0,38.88235833,-119.69005278,13019,3,11639.56528000
46611,32,5,0,38.91901667,-119.72026389,13019,3,6879.66439659
46619,32,5,0,38.92596667,-119.72821667,13019,3,5850.85349017
46630,32,5,0,38.91046667,-119.77919167,13019,3,5604.80831374
46633,32,5,0,39.00521944,-119.77976111,13019,3,5015.50881808
46636,32,5,0,39.00101111,-119.77951667,13019,3,4543.72650675
46533,32,19,0,39.30300278,-119.51543056,13039,3,14570.91659220
46548,32,19,0,39.30934722,-119.50466389,13039,3,15733.09100660
46574,32,19,0,39.32055278,-119.48545833,13039,3,17798.29799707
46579,32,19,0,39.21564722,-119.66430833,13039,3,1575.72892229
46713,32,31,0,39.35581111,-119.84932500,13044,4,5496.12787374
46556,32,19,0,39.02907500,-119.05141389,13052,3,10385.92311829
46688,32,19,0,39.49497222,-119.21921111,13056,4,8841.83000135
46678,32,1,0,39.44579444,-118.78162222,13061,3,1618.58365605
46540,32,1,0,39.48126944,-118.82034167,13063,3,3375.91285419
46670,32,1,0,39.48242222,-118.72025000,13064,3,4909.18250167
46584,32,1,0,39.55874722,-119.03731389,13065,3,9826.69081007
46622,32,1,0,39.54690278,-119.01188889,13065,3,7287.23302376
46731,32,31,170,39.52414722,-119.83529722,13096,3,77.01656987
46572,32,31,170,39.52818333,-119.82338333,13100,4,355.98867895
46538,32,31,170,39.49991111,-119.78907778,13104,4,621.78155662
46535,32,31,170,39.49603056,-119.75369167,13105,4,2472.12988281
46651,32,31,170,39.50310556,-119.74807778,13105,4,2730.71320369
46530,32,31,170,39.52911389,-119.81814167,13108,4,316.15779968
46700,32,31,170,39.53499444,-119.81582500,13108,4,583.48581670
46649,32,31,170,39.52190556,-119.78918889,13120,4,530.10466428
46587,32,31,0,39.52863056,-119.78393056,13124,4,112.18380723
46701,32,31,190,39.52410278,-119.73985833,13142,3,345.78767984
46542,32,31,170,39.55805556,-119.82653611,13157,4,858.05827437
46692,32,31,170,39.56195278,-119.82628889,13157,4,1270.40274484
46741,32,31,170,39.54777222,-119.82108056,13157,4,384.80829853
46668,32,31,0,39.60037778,-119.78052500,13162,3,4076.60776655
46682,32,31,170,39.60866944,-119.84490556,13162,3,2666.35288582
46740,32,31,170,39.60697222,-119.84331667,13162,3,2433.05233328
46558,32,31,0,39.61368611,-119.85648333,13165,3,2273.96848036
46721,32,31,170,39.62532778,-119.88316111,13165,3,698.02634249
46658,32,31,170,39.54543333,-119.78895833,13168,4,80.44564101
46527,32,31,170,39.55647222,-119.79856667,13174,4,876.28793572
46577,32,31,190,39.55648889,-119.76696111,13176,4,1223.55082920
46603,32,31,190,39.55797500,-119.70995278,13179,3,1302.33580367
46626,32,31,190,39.54916667,-119.71528056,13179,3,1114.35595728
46689,32,31,0,39.66581389,-119.70337500,13179,3,12461.02613710
46580,32,31,0,39.58908889,-119.39830278,13194,3,7833.44616111
46634,32,31,0,39.59106389,-119.38325000,13194,3,6564.78320199
46691,32,19,0,39.61758056,-119.27745556,13205,4,1069.22432564
46562,32,19,0,39.59262778,-119.22688611,13209,3,1267.23296643
46576,32,19,0,39.63666944,-119.18244444,13212,3,4055.71202166
46609,32,19,0,39.58960278,-119.13216667,13212,3,7804.70415110
46615,32,19,0,39.59829722,-119.19743889,13212,3,2439.14446619
46526,32,23,0,36.23486667,-115.99938056,13231,3,3244.29866675
46557,32,23,0,36.23429167,-116.01469167,13231,3,3950.39201676
46627,32,23,0,36.27792222,-116.05969167,13231,3,10265.31132070
46631,32,23,0,36.15002500,-115.90400278,13231,3,9711.60699514
46656,32,23,0,36.23438056,-115.99920000,13231,3,3188.02739765
46669,32,23,0,36.22728889,-115.99676944,13231,3,2378.03836473
46671,32,23,158,36.13051111,-115.97492778,13231,3,8765.69020192
46686,32,23,0,36.24902222,-116.00421667,13231,3,4874.35995304
46703,32,23,158,36.21958056,-115.99412500,13231,3,1513.78301475
46606,32,23,0,36.70061111,-116.58224167,13236,3,17256.85098932
46667,32,23,0,37.38047778,-117.13646667,13252,3,11731.05491955
46727,32,23,0,37.18808333,-116.94080833,13252,3,15839.19778332
46595,32,9,0,37.59916944,-118.00855000,13256,3,15153.33392560
46570,32,9,0,38.11883611,-117.38739167,13262,3,11026.05645383
46684,32,23,0,38.67987778,-117.13225556,13262,3,68069.40461189
46728,32,9,0,38.12480000,-117.40620278,13262,3,12791.03357611
46620,32,3,0,36.20322500,-115.34139444,13271,3,2041.41198869
46600,32,3,120,36.17852500,-115.20598056,13275,4,3456.21066469
46608,32,3,0,36.17769167,-115.28770833,13275,4,3858.61821325
46657,32,3,120,36.16901667,-115.21922500,13275,4,2359.39640804
46660,32,3,120,36.18461389,-115.22402778,13275,4,2110.04482926
46699,32,3,0,36.17786944,-115.26741944,13275,4,2061.97190649
46546,32,3,120,36.22467222,-115.26930556,13276,4,2035.52503909
46553,32,3,150,36.22658889,-115.20751667,13276,4,3762.73976464
46724,32,3,0,36.21807778,-115.24674722,13276,4,141.00764167
46735,32,3,120,36.21073333,-115.24226111,13276,4,939.13210023
46573,32,3,150,36.23937222,-115.18478056,13278,3,5525.22529950
46623,32,3,150,36.23896667,-115.20285000,13278,3,3916.25965167
46663,32,3,0,36.24081389,-115.26983889,13278,3,2056.33952836
46685,32,3,150,36.24671944,-115.20758333,13278,3,3590.40500564
46737,32,3,120,36.23234167,-115.23385833,13278,3,1396.25223846
46539,32,3,0,36.41403056,-115.41369444,13281,4,16725.17117845
46640,32,3,120,36.29188056,-115.28795833,13281,4,1138.25318252
46594,32,3,150,36.20310000,-115.13788611,13287,4,2096.16389652
46605,32,3,150,36.21134167,-115.16097500,13287,4,3394.01721918
46677,32,3,150,36.23933889,-115.15308889,13287,4,3526.62013603
46708,32,3,0,36.21766667,-115.09405833,13290,3,2389.47350988
46575,32,3,150,36.27209722,-115.14761111,13294,4,5394.41847697
46698,32,3,150,36.26626111,-115.15923333,13294,4,5870.92000687
46551,32,3,0,36.19058333,-115.06226111,13297,3,3044.26097100
46561,32,3,0,36.19246389,-114.92166667,13297,3,12831.96925488
46590,32,3,0,36.20098056,-115.04375833,13297,3,2492.66790444
46736,32,3,0,36.22002778,-115.08952500,13297,3,2453.26525181
46536,32,3,0,36.24036389,-115.06649444,13299,3,434.30351072
46589,32,3,0,36.29201667,-115.00061389,13305,3,7082.09862469
46705,32,3,150,36.27634722,-115.11697222,13305,3,3451.29679827
46544,32,3,0,36.33302222,-114.92026944,13311,3,5902.70790135
46586,32,3,0,36.61606111,-114.62357500,13315,3,6646.51527621
46614,32,3,0,36.40239167,-114.42082778,13315,3,31999.64412490
46714,32,3,0,36.52432500,-114.73189722,13315,3,20709.57170667
46599,32,3,0,36.78008333,-114.94327778,13317,3,2144.04657933
46675,32,3,0,36.80791667,-114.94812222,13317,3,1003.64569108
46534,32,17,0,36.88491667,-114.08858333,13322,3,14134.28671450
46537,32,3,0,36.77615000,-114.14915556,13322,3,23380.37775249
46604,32,3,0,36.83114722,-114.07666667,13322,3,14717.89289666
46529,32,17,0,37.61385278,-115.02090556,13356,3,19816.41498006
46710,32,1,0,39.89560556,-118.75256944,13397,3,5290.85123166
46718,32,1,0,39.82274444,-118.98705833,13397,3,24269.35572805
46722,32,1,0,39.90435833,-118.83391111,13397,3,8403.24832316
46690,32,27,0,40.12500000,-118.52830833,13403,3,7669.34692106
46613,32,15,0,39.49039722,-117.19930556,13408,3,5285.05101581
46618,32,15,0,39.48100000,-117.01629722,13412,3,1390.37740481
46653,32,23,0,38.76386389,-115.49949167,13423,3,3225.61118056
46687,32,23,0,38.40944722,-115.08063333,13423,3,50481.94209685
46706,32,33,80,39.24657500,-114.87066111,13439,3,400.81055656
46617,32,17,0,38.56190278,-114.65056389,13440,3,52218.97822359
46585,32,33,0,39.81948056,-114.73979444,13455,3,2552.26490424
46602,32,7,0,40.65506389,-115.00091389,13463,3,5887.58742082
46693,32,7,0,40.67464722,-115.00900556,13463,3,3591.69176411
46681,32,7,222,40.74052222,-114.07541389,13466,3,1448.64801577
46578,32,31,0,41.57254444,-119.86598889,14011,3,890.69513288
46641,32,27,0,40.47277500,-118.28472500,14594,3,15747.46914170
46652,32,13,0,40.94443611,-117.48333056,14610,3,750.36080734
46541,32,15,0,40.61649444,-116.89747222,14617,3,764.04596635
46720,32,13,0,40.75903333,-117.08711389,14620,3,15972.75354396
46625,32,13,0,41.16370000,-117.60809444,14646,3,15275.14931500
46598,32,11,0,40.69753611,-116.54911667,14662,3,9958.49562033
46729,32,15,0,40.67658056,-116.62659444,14662,3,15741.02944362
46520,32,11,0,40.80458333,-116.20338889,14668,3,12711.55559002
46717,32,7,0,40.81888611,-115.81415833,14671,3,2591.46521972
46642,32,7,0,40.83900556,-115.79265278,14680,3,103.35254405
46588,32,7,75,40.83119444,-115.78330278,14682,4,685.05556565
46569,32,7,0,40.42204722,-115.66716389,14689,3,40726.04655680
46659,32,7,0,40.85916111,-115.73963889,14695,3,147.65574263
46624,32,7,0,41.00545833,-115.41893056,14699,3,6579.31132201
46596,32,7,0,41.30868611,-114.82254167,14710,4,25713.60113648
46612,32,7,0,41.34582222,-114.80716111,14710,4,30020.29157937
46524,32,7,0,40.92816111,-114.33330556,14715,3,17285.08643191
46719,32,7,0,41.18288611,-114.25801667,14715,3,25841.72271650
46571,32,7,0,41.98985278,-114.67041944,14752,4,64681.45252227
46432,31,145,0,40.01473056,-100.39186389,52821,3,15196.78114916
46474,31,145,1330,40.04310278,-100.40440833,52821,3,14446.17827909
46431,31,145,0,40.20234722,-100.69467500,52836,3,4463.72969593
46466,31,63,0,40.65621667,-100.66990556,52869,3,2391.91428797
46420,31,111,0,41.09028333,-100.78754444,52878,4,3057.93867948
46426,31,111,0,41.11505556,-100.83732500,52878,4,6130.56790442
46467,31,111,0,41.05262222,-100.53468611,52892,3,778.13150860
46495,31,111,0,41.05780000,-100.56077778,52892,3,3026.58208776
46494,31,47,0,40.90739444,-100.14896111,52900,4,1686.00375162
46454,31,47,0,40.72759444,-99.70504444,52918,4,3396.75610417
46473,31,47,0,40.72889722,-99.64942778,52918,4,7794.70730484
46488,31,73,0,40.66333889,-99.73740000,52918,4,8791.64573440
46438,31,47,0,40.76816944,-99.82040278,52922,3,6097.70649627
46507,31,47,0,40.76101944,-99.71036667,52929,3,2815.69093975
46428,31,105,0,41.20035556,-103.74046389,53122,4,6678.42110471
46422,31,157,0,41.99713611,-104.04121389,53204,3,657.27511726
46478,31,157,0,41.93112500,-103.77422778,53206,4,3494.79493234
46468,31,123,0,41.66994167,-103.16966111,53484,3,5804.93100311
46453,31,101,0,41.06823056,-101.96218056,53494,3,9047.26643251
46516,31,101,0,41.14545000,-101.74931944,53515,3,2030.91410153
46499,31,31,0,42.43120278,-101.72773611,53553,3,48160.03875819
46500,31,101,0,41.12216111,-101.36820833,53561,4,20192.80179092
46514,31,171,0,41.92351389,-100.27608333,53590,3,17506.81922057
46479,31,45,0,42.89236944,-102.93993889,53611,3,9532.28127467
46423,31,31,0,42.88552500,-100.56558611,53706,4,2391.25795723
46437,31,31,0,42.84073056,-100.53211111,53706,4,3320.98556534
46440,31,47,0,40.69090000,-99.56565556,56463,4,15528.02736137
46509,31,19,0,40.66967500,-99.14135000,56478,4,4655.27361291
46502,31,19,0,40.68191389,-98.96488056,56486,4,1256.50086761
46433,31,19,2680,40.71398889,-99.08256111,56489,4,1550.26208948
46503,31,19,0,40.84859167,-99.08298333,56491,3,11022.86828281
46511,31,19,0,40.76426667,-99.00728056,56493,3,6483.33172249
46457,31,1,0,40.48067222,-98.42100833,56501,3,4969.06194556
46448,31,1,0,40.56783611,-98.59215278,56516,3,15967.49080618
46436,31,79,0,40.81991389,-98.38291111,56530,4,356.30460606
46483,31,79,0,40.82707500,-98.34013611,56530,4,3318.77320659
46510,31,59,0,40.68456111,-97.59570556,56609,4,5431.58705105
46459,31,185,0,40.77030556,-97.74900000,56617,4,13888.94923362
46429,31,67,0,40.11798889,-96.81203889,56669,3,9926.75086062
46487,31,133,0,40.11153333,-96.34960833,56677,3,162.90054920
46452,31,109,0,40.55229444,-96.87431944,56699,4,10754.56436242
46486,31,109,0,40.53703333,-96.70901111,56704,3,8022.12264797
46515,31,67,1160,40.50576111,-96.70590000,56704,3,4525.32596213
46481,31,67,0,40.43286667,-96.53857222,56707,3,4766.98139095
46463,31,109,0,40.65356389,-96.86659444,56716,3,10409.95771274
46498,31,109,2830,40.79036389,-96.73381389,56740,3,448.45716839
46484,31,109,2830,40.78560278,-96.65369167,56782,3,233.14868169
46464,31,109,2830,40.82791111,-96.60333056,56788,4,1667.92527010
46493,31,109,2830,40.85731944,-96.69508333,56791,3,1092.42661357
46456,31,147,0,40.21821667,-95.84075833,57915,3,4867.96963971
46445,31,147,0,40.03169722,-95.59575556,57935,3,3091.83094400
46430,31,25,0,40.82121389,-95.91133056,58000,3,903.27872164
46455,31,163,0,41.10494167,-98.86785000,58581,4,17992.74918925
46477,31,41,0,41.40914444,-99.67396111,58583,3,2975.05014250
46449,31,79,2090,40.88856389,-98.42738889,58628,3,4104.75518889
46450,31,79,0,40.87557222,-98.45480833,58628,3,6547.09616354
46421,31,79,2090,40.89638611,-98.35587500,58629,3,1675.94417628
46427,31,79,2090,40.92045278,-98.36033889,58631,3,419.79751720
46472,31,93,0,41.22004167,-98.63970000,58648,4,6961.35051467
46513,31,81,260,40.87243333,-97.99959722,58661,4,141.92041870
46497,31,77,0,41.69560833,-98.38682500,58682,3,12823.18932664
46485,31,185,0,40.88629722,-97.65887778,58703,3,5490.84540537
46508,31,121,0,41.30571944,-97.68286667,58726,4,1217.52746900
46446,31,141,0,41.47429722,-97.44242500,58736,3,1867.37449945
46447,31,141,0,41.43846944,-97.29093333,58747,3,5337.86694069
46491,31,23,0,41.07507222,-97.09989444,58752,3,14721.47835913
46443,31,37,0,41.48058889,-96.93423056,58754,4,10833.91037543
46465,31,109,0,40.89646111,-96.81466667,58756,3,2029.81686505
46475,31,109,0,40.99636389,-96.79810278,58756,3,12258.95632285
46506,31,109,0,40.89360556,-96.55940833,58768,4,677.56817701
46518,31,155,0,41.21980833,-96.67800833,58776,3,4864.32590968
46496,31,25,0,40.90057500,-96.17757222,58793,4,1525.32055114
46444,31,25,0,40.99004167,-96.16890278,58795,3,840.67312899
46512,31,153,0,41.11783889,-96.23409444,58799,3,2402.52792127
46458,31,153,0,41.15063611,-96.15303056,58807,4,583.05427633
46470,31,153,0,41.14701667,-96.15633611,58807,4,167.20856221
46424,31,155,0,41.14738056,-96.44657222,58833,3,10781.40345639
46441,31,55,3620,41.23244444,-96.08634722,58881,4,211.87940541
46482,31,55,0,41.37076667,-96.42095556,58898,3,1117.27849098
46462,31,55,0,41.37809444,-96.23358889,58906,4,107.13866485
46501,31,55,0,41.33561944,-96.20850278,58906,4,5297.01820782
46419,31,119,0,41.90278889,-97.49473611,58926,3,9294.08929149
46505,31,119,0,41.96653056,-97.42231667,58931,4,5780.29394061
46435,31,139,0,42.15233333,-97.52408889,58942,3,9596.58629291
46490,31,39,0,41.91261944,-96.92249444,58962,3,9880.15884429
46434,31,107,0,42.78469167,-97.87633889,59017,3,13680.87728879
46489,31,107,5130,42.49999444,-97.53919722,59110,4,15622.37346463
46442,31,27,0,42.84686667,-97.46843611,59114,4,6453.50392774
46469,31,51,0,42.52471111,-96.76491944,59144,3,5498.88944127
46476,31,51,0,42.53084722,-96.69633889,59144,3,1984.64265089
46418,31,43,0,42.44822500,-96.52278889,59200,3,3267.76941736
46504,31,153,0,41.13648056,-96.01776111,59452,3,490.75920850
46480,31,153,2745,41.18313611,-96.03514167,59455,3,998.20485892
46492,31,153,460,41.13545833,-95.96668056,59473,4,2528.77461775
46461,31,55,3620,41.21969444,-95.95991944,59544,4,967.22970728
46471,31,55,3620,41.23721944,-95.95360833,59564,3,210.49363147
46460,31,55,3620,41.28069167,-95.95651667,59588,3,1426.96941179
46451,31,55,3620,41.30660000,-96.07420278,59649,4,1808.68561583
46425,31,55,3620,41.31069444,-96.04668611,59652,4,599.72857012
46439,31,55,3620,41.30400000,-95.97583333,59665,3,1778.64041235
46517,31,55,3620,41.29950833,-95.96807222,59665,3,1191.46469484
47105,34,33,2565,39.66901111,-75.48774722,117976,4,1128.34822766
46978,34,33,567,39.68073611,-75.47933611,117979,3,132.11675667
46838,34,33,0,39.57890833,-75.40975278,118058,3,4847.55792590
46939,34,33,2725,39.54948056,-75.41161111,118058,3,5395.49023430
46996,34,11,420,39.43981389,-75.22885000,118064,3,1362.71214437
47010,34,11,0,39.43652500,-75.29325556,118064,3,5177.16112101
47019,34,11,420,39.42311667,-75.22596944,118064,3,861.37567736
47082,34,11,420,39.42119444,-75.22409722,118064,3,1124.98604279
47107,34,11,0,39.38411667,-75.22184722,118064,3,5039.66227418
46979,34,11,0,39.40330556,-75.16768333,118066,3,2441.89248826
46854,34,11,0,39.47671667,-75.23124167,118069,3,2630.87210666
47108,34,33,2586,39.68033056,-75.29841667,118077,3,4121.24285106
46882,34,33,0,39.58071944,-75.19588056,118083,4,4946.14334780
46938,34,33,0,39.56765278,-75.24701389,118083,4,5718.60804928
46853,34,15,1311,39.73441111,-75.21885000,118094,3,512.16997381
47022,34,15,1150,39.68760000,-75.10895000,118103,3,1552.68417846
47057,34,15,0,39.70068333,-75.08550278,118103,3,1749.39717211
46849,34,9,0,39.03168611,-74.86120556,118120,3,1796.47023691
47146,34,9,742,39.20591111,-74.86406944,118130,3,107.35000368
46848,34,9,0,39.12366944,-74.76711389,118133,3,596.43804942
47147,34,9,742,39.15368889,-74.74816944,118134,3,1312.29693446
47040,34,9,0,39.23401944,-74.70856944,118137,3,2862.68990094
46906,34,11,1970,39.34631111,-75.03471111,118144,3,3861.52672349
47015,34,11,0,39.24786944,-75.16896111,118144,3,17367.65529113
46850,34,11,3460,39.48443611,-75.07198333,118150,3,392.34608725
46833,34,11,3460,39.48992500,-74.95143333,118153,3,940.68956342
47085,34,11,3460,39.47512778,-74.94677778,118153,3,1270.12858387
47070,34,11,1845,39.25923889,-74.93109167,118160,3,4704.68162713
47095,34,11,3460,39.55030833,-75.07066389,118175,3,2761.77671040
47048,34,15,0,39.71808889,-75.02167500,118186,3,3709.95196876
46879,34,7,3694,39.75613889,-74.98111111,118192,4,5323.41434845
46918,34,7,3694,39.73211944,-75.00873333,118192,4,3702.12810123
46936,34,15,0,39.71506111,-75.01860833,118192,4,3522.67057925
47041,34,7,3694,39.72323056,-75.00640833,118192,4,2911.44562027
46992,34,15,0,39.67647500,-74.92753056,118194,3,2739.06943337
46991,34,15,1082,39.57232778,-74.97415833,118198,3,4957.14537066
47104,34,1,0,39.56458056,-74.88578889,118201,3,3870.45342460
46893,34,7,3694,39.65745556,-74.84341667,118210,3,2187.31790148
47132,34,1,1270,39.64670000,-74.80291944,118222,3,1170.55469170
47079,34,1,1270,39.64000000,-74.79363333,118223,3,926.16723458
47034,34,9,0,39.25403056,-74.75678056,118224,3,4292.06719690
47002,34,9,0,39.26008056,-74.64380000,118227,3,261.20396540
47003,34,9,0,39.26498889,-74.64085556,118227,3,360.76538241
46831,34,1,3090,39.31181389,-74.59682500,118232,3,415.02019849
47100,34,1,0,39.41119722,-74.83285833,118233,3,9190.17677442
46958,34,1,851,39.41878889,-74.56433889,118238,4,920.16348250
47120,34,1,0,39.39223056,-74.56521944,118248,4,798.60438182
47121,34,1,851,39.41353611,-74.55385556,118251,4,50.36189446
46896,34,1,2640,39.38815833,-74.51922222,118252,4,1059.30379706
47032,34,1,851,39.38071944,-74.49511667,118252,4,3279.17132486
47043,34,1,2640,39.39007222,-74.52423333,118252,4,583.89009523
47114,34,1,0,39.38150000,-74.49730278,118252,4,3073.41765173
46912,34,1,10,39.39355556,-74.49070556,118253,4,3006.72265426
47081,34,1,10,39.39755278,-74.49262500,118253,4,2736.99303899
47096,34,1,90,39.37715000,-74.48679444,118267,4,3933.30887183
46965,34,1,0,39.49556389,-74.74638333,118273,4,3676.83444271
47011,34,1,850,39.57752778,-74.59089167,118275,3,7328.39455252
46973,34,1,0,39.43249722,-74.65860000,118276,3,2504.92972395
46898,34,1,851,39.40668889,-74.62733611,118277,3,3981.37552063
47017,34,1,851,39.43823333,-74.60531667,118277,3,1559.01343968
47075,34,1,1270,39.48094167,-74.63540556,118281,3,3274.69661470
47124,34,1,0,39.51191389,-74.62325000,118281,3,2018.32895757
46830,34,1,0,39.47123611,-74.56465556,118284,4,3270.89773233
46901,34,1,0,39.44638333,-74.49695000,118287,3,2166.54244428
46952,34,29,0,39.57381111,-74.36942222,118298,3,2826.46147478
46994,34,15,0,39.79640278,-75.36621111,118524,4,1682.75309983
47117,34,33,0,39.73981389,-75.39388056,118527,4,6329.37285595
46892,34,7,0,39.75296389,-75.02745833,118790,4,2675.76590307
46995,34,15,747,39.83708056,-75.08803333,118797,4,323.21086793
46875,34,7,0,39.82064167,-75.05944167,118800,4,860.24540015
47106,34,7,0,39.81224444,-75.06243333,118800,4,673.05562107
46984,34,15,747,39.85211389,-75.12515556,118835,4,1211.08726456
46880,34,7,0,39.90402500,-75.09584722,118960,4,18.61476496
46926,34,7,520,39.95130833,-75.11114444,119000,4,568.68999176
47009,34,7,520,39.94011389,-75.09629444,119001,4,1328.21182890
47044,34,15,747,39.85384167,-75.11194722,119003,4,1168.68138324
47028,34,7,1235,39.88235000,-75.05858333,119015,3,476.94178388
47021,34,7,1640,39.87146944,-75.02765000,119020,4,1092.30728359
46895,34,7,3080,39.84825000,-75.02198611,119021,3,576.39133775
46844,34,7,598,39.88846667,-74.99864167,119032,4,1266.55216286
46862,34,7,598,39.87887778,-75.01159167,119032,4,280.97514032
46928,34,7,598,39.88691944,-74.99998611,119032,4,1068.15731380
47122,34,7,598,39.91674722,-75.02625556,119046,4,734.38121280
46927,34,7,598,39.90586944,-75.01210556,119051,3,901.74808807
46930,34,5,613,39.98796389,-75.01001389,119300,4,830.43283370
46951,34,7,2545,39.98783056,-75.02204167,119300,4,567.54212573
46925,34,5,2015,39.94692500,-74.96602500,119303,4,1129.79350254
47025,34,19,2757,40.55521389,-74.82217222,119727,3,3607.12857142
46829,34,7,3694,39.71192778,-74.89990278,119738,3,511.04297272
46975,34,7,3694,39.71817222,-74.85664444,119738,3,3718.73431824
46904,34,7,3694,39.76411389,-74.91057778,119743,3,889.73048866
46902,34,7,280,39.79129167,-74.94035000,119745,3,929.47497223
46974,34,7,630,39.80102222,-74.97275278,119745,3,3283.43942893
46855,34,7,280,39.78712778,-74.92331389,119746,3,621.15606819
46977,34,7,1710,39.81339444,-74.98705833,119748,3,2741.32210288
46864,34,5,0,39.89403333,-74.89532222,119756,4,2765.74951861
47078,34,5,2081,39.91987500,-74.96795556,119763,4,1369.30139153
47111,34,5,2081,39.93280833,-74.95950278,119763,4,532.13905143
46887,34,5,3325,39.83250278,-74.73486111,119779,4,6132.78873504
46976,34,5,3149,39.89586667,-74.78036389,119779,4,3461.66996408
46861,34,5,2015,39.94798611,-74.95948056,119782,4,1566.75958637
46948,34,5,2081,39.95731944,-74.91976389,119786,4,1298.83934990
46840,34,5,2081,39.96927500,-74.90542778,119789,4,244.10086451
46886,34,5,2081,39.98941111,-74.87453889,119790,3,2486.30520579
47029,34,5,3691,40.01653889,-74.87302778,119798,4,2051.89222192
47135,34,5,300,40.06529722,-74.91812222,119813,3,207.67405614
46989,34,5,3691,40.04394444,-74.90739167,119815,4,890.13558693
47141,34,5,841,40.03876111,-74.91566111,119815,4,22.26664761
47145,34,5,3691,40.04081944,-74.89203056,119815,4,2002.34031812
47024,34,5,841,40.08834167,-74.82611111,119823,3,2325.49209475
46999,34,5,3149,39.95090000,-74.74433889,119863,3,2228.63839865
47023,34,5,3149,39.95220278,-74.74428611,119863,3,2090.01581266
46943,34,5,0,39.94266389,-74.61175833,119866,3,5036.80800411
47005,34,5,0,39.75708889,-74.53554167,119866,3,16747.52420738
47008,34,5,0,39.85856111,-74.56558333,119866,3,5268.14459583
46839,34,5,1805,40.07418056,-74.72168056,119867,3,2699.65561338
47103,34,5,1805,40.09097500,-74.75359444,119867,3,2233.47004575
46827,34,5,0,40.02491111,-74.71490000,119869,4,1740.84929986
46885,34,5,0,40.05209167,-74.74342222,119869,4,3996.19902736
47072,34,29,0,40.06296389,-74.46413056,119883,3,10869.68978730
46968,34,29,0,39.70998889,-74.28260278,119897,4,341.21305256
47047,34,29,0,40.03738056,-74.30288611,119910,3,2650.01536067
46944,34,29,1580,40.01127222,-74.30386389,119913,3,378.84375859
47074,34,29,0,40.02064722,-74.26504722,119913,3,3647.43202160
47137,34,29,0,40.02495278,-74.26650556,119913,3,3665.52643329
46863,34,29,0,39.85226944,-74.18221944,119919,3,10479.29973554
46851,34,29,3360,39.96343889,-74.20105833,119924,4,40.98764772
46908,34,29,3360,39.95738611,-74.19908611,119925,3,618.50431719
46915,34,29,2590,39.93498056,-74.17706944,119925,3,2624.91904974
46876,34,29,3360,40.01376944,-74.18671944,119928,3,2884.10552410
47144,34,21,3380,40.19323333,-74.75197500,119966,4,186.79332644
47077,34,21,3380,40.23505000,-74.76235000,119977,5,1029.20823632
46986,34,21,3380,40.22554444,-74.75296667,119980,3,895.74185971
47110,34,21,935,40.26703333,-74.81700278,120015,4,1429.63440019
46987,34,21,935,40.27706944,-74.78050556,120022,4,1555.04347822
46985,34,21,3380,40.23450000,-74.74786389,120033,4,177.64655969
46972,34,21,1650,40.24858056,-74.73823056,120035,3,368.09557687
47050,34,21,1265,40.22473889,-74.68707500,120046,4,1509.43329429
47049,34,21,1265,40.26375833,-74.67493056,120052,4,2837.20473749
46960,34,5,0,40.12641667,-74.73811389,120070,4,2136.31475469
47099,34,5,0,40.12641667,-74.73819167,120070,4,2142.13715847
46967,34,21,1265,40.19558889,-74.67538889,120082,5,1598.77381732
47055,34,5,611,40.14637222,-74.65495278,120087,4,3841.06909650
47119,34,21,3633,40.28890556,-74.63551389,120155,3,4301.42721292
46897,34,23,0,40.39337222,-74.56273889,120171,3,4175.70008033
46983,34,23,0,40.39369167,-74.55536944,120171,3,4643.19342656
47056,34,23,0,40.37857500,-74.45404444,120189,3,4209.62449241
