LONGITUDE,LATITUDE
-95.549100,33.722330
-94.157275,33.112291
-95.345400,32.180110
-95.450200,32.795900
-95.706497,31.712778
-96.165400,31.724530
-97.677800,32.961540
-97.316800,32.570290
-97.834300,33.568060
-97.131000,33.642080
-96.980685,30.668641
-97.130244,32.015611
-97.131250,31.532939
-99.389619,31.867647
-99.225003,30.742150
-100.572000,31.568340
-95.734700,29.290290
-96.088459,29.531950
-95.956185,30.928715
-97.541200,27.997570
-98.860400,30.284160
-99.758700,29.226500
-99.761300,29.728890
-101.544000,35.676780
-102.727000,34.222780
-101.656000,33.452430
-99.897072,32.744203
-99.918200,33.199670
-102.418000,31.868880
-103.237000,30.201480
-106.308000,31.722610
-104.326000,39.738350
-104.996000,39.812740
-106.007000,39.598480
-105.991000,39.224800
-105.400000,39.462550
-105.002000,40.574730
-104.824427,39.972443
-104.680000,40.412620
-105.158000,38.952830
-104.762000,38.836480
-104.022000,38.130620
-102.620000,38.095610
-106.924000,38.565720
-108.637000,39.104540
-107.221000,39.402990
-107.215158,41.796101
-107.955893,44.024173
-109.067663,44.538389
-108.744537,42.839643
-106.297592,42.854366
-106.270755,42.850924
-105.400560,42.763019
-106.416309,42.869594
-104.270267,43.846476
-105.475936,44.292262
-106.953214,44.798345
-106.959248,44.825549
-109.235758,41.617999
-112.466179,42.890965
-112.246673,42.184657
-111.597756,42.650843
-113.624320,42.651935
-112.023630,43.513861
-111.109647,43.688047
-113.894603,45.175904
-113.894285,45.175776
-116.965636,46.436835
-116.777777,43.667809
-116.077785,44.730956
-109.502000,40.449880
-112.086000,38.753170
-111.861157,33.455052
-111.728555,33.610890
-111.017196,32.283516
-112.465479,34.547930
-106.276378,35.095889
-106.018226,35.638484
-107.740239,32.268573
-103.338541,32.968862
-105.967886,32.872381
-105.744373,32.959406
-118.100000,33.917410
-118.261000,34.130890
-117.370000,34.065120
-117.257000,33.373790
-117.707000,33.615610
-117.660000,33.501600
-119.279000,36.330380
-121.131000,37.475290
-119.871000,36.430520
-121.075000,36.188810
-122.049414,38.003373
-123.348000,39.393100
-122.629000,38.236510
-122.195000,39.515020
-122.784320,45.446897
-124.046617,44.636423
-123.353717,43.237628
-119.294039,45.874587
-122.249289,47.429824
-122.335087,48.461729
-122.030714,48.054407
-122.719986,48.237567
-123.107255,48.075004
-122.958118,47.021904
-119.433898,48.941015
-120.122400,48.366799
-120.508991,46.592960
-120.457830,46.580636
-119.881263,46.252991
-120.700187,46.727421
-117.908540,48.548595
-117.321406,47.664408
-118.349964,46.075155
-149.274477,61.563358
-70.946833,41.757216
-74.424345,40.870971
-75.594291,41.437410
-79.147100,35.461330
-77.922800,34.695150
-80.864000,33.485800
-82.511808,34.801439
-82.980200,34.693060
-85.283400,33.544300
-85.098300,33.017290
-87.295022,30.460793
-81.914607,28.044937
-81.608250,28.017583
-86.102900,33.437700
-85.151700,31.882570
-88.225500,30.695940
-82.194136,36.571821
-88.544603,35.078975
-90.288567,31.986081
-88.896527,43.424718
-94.223500,44.553080
-108.581874,45.742470
-87.651155,41.887282
-94.514244,37.109136
-91.956475,37.321974
-94.640482,39.050315
-96.535194,40.285078
-91.866964,35.081220
-92.585808,34.558110
-92.289457,34.763866
-90.805050,34.997802
-93.448364,35.471883
-97.053600,32.776100
-99.260700,34.151440
-98.349367,32.074278
-94.895800,30.046310
-98.465000,29.351890
-100.904000,29.409770
-96.552000,29.706560
-100.972000,35.525960
-106.248000,31.629050
-105.061000,39.735910
-113.305645,43.632998
-111.576878,35.232153
-118.279000,33.875720
-117.875000,33.865840
-118.486000,35.606240
-119.002000,35.302860
-118.141000,34.721920
-119.642000,37.350540
-119.782000,36.698170
-121.845000,37.286960
-121.731000,38.676720
-121.005000,39.218810
-121.225000,40.312380
-122.186364,48.111625
-149.859643,61.225351
-147.711240,64.812234
-134.569812,58.389382
-84.293100,34.883220
-81.536400,33.911840
-84.144200,33.430520
-81.793379,30.318851
-80.094255,26.937900
-82.313276,26.932939
-80.829056,27.252305
-89.944815,35.070395
-86.440900,37.761950
-83.110492,43.049038
-83.666585,41.023879
-91.569807,41.628209
-90.329300,42.971340
-89.783500,44.287530
-89.122000,43.852530
-92.780792,46.189022
-92.559600,47.518290
-93.754400,44.623850
-95.837500,46.847050
-98.105319,45.457700
-100.791802,47.155141
-89.032436,42.371210
-91.394735,39.956605
-91.515950,40.129383
-91.720360,40.420303
-92.582595,40.248758
-95.971941,39.961365
-96.865716,38.998379
-97.393937,37.310701
-96.947912,38.660521
-101.055065,39.347868
-97.836960,41.215871
-97.514981,35.546662
-97.073886,36.656971
-96.693586,34.774489
-97.051200,33.140240
-95.525000,29.850250
-95.629900,30.747590
-107.031000,37.334240
-105.218209,35.580635
-109.280929,34.132828
-108.506850,34.343772
-105.619853,33.326492
-119.664000,37.335040
-121.029000,39.245700
-122.933000,40.725590
-121.137125,44.610899
-122.574093,48.845841
-122.569005,48.836355
-122.661108,48.819675
-122.119028,47.847294
-117.989402,48.589023
-117.347820,47.661319
-89.528100,45.993220
-96.213100,43.647830
-112.627824,45.228243
-105.102000,40.203500
-114.017672,35.225032
-110.562316,34.402002
-81.859578,26.627734
-111.354802,47.516325
-109.246136,45.198414
-115.752000,40.835550
-103.183731,44.076823
-87.881300,44.897730
-89.887718,39.279752
-122.782479,48.031784
-98.742326,39.118367
-122.278696,47.488567
-117.834000,33.726620
-120.003000,38.915420
-119.226000,39.407450
-115.517479,48.346056
-118.687000,39.472430
-112.187000,41.711200
-123.113783,44.052132
-97.126474,39.372298
-97.645279,39.571565
-95.269987,37.516396
-95.233398,38.995467
-98.560479,39.813483
-98.694737,39.448719
-155.056775,19.726555
-87.079524,45.793250
-87.257192,45.723455
-85.856357,42.875572
-85.074737,42.939650
-85.718904,44.981953
-84.301319,44.854966
-83.084439,43.341865
-85.469822,46.303464
-72.003807,44.499922
-71.305262,41.517874
-70.769533,41.806272
-71.145015,41.611872
-72.611762,41.812775
-70.931347,43.091016
-70.761493,41.992595
-102.508477,36.729673
-106.086181,35.018756
-107.874214,35.145885
-106.042803,35.012200
-106.049930,34.982394
-106.691014,34.847306
-106.604643,35.103746
-108.759132,35.532384
-108.103962,36.705151
-106.001811,35.865601
-105.567539,36.399242
-105.329644,35.974142
-107.311903,32.953106
-106.813942,32.300487
-106.409116,32.033822
-107.759225,32.273283
-108.267303,32.783118
-103.257394,34.404871
-104.220545,32.388156
-105.978379,32.970127
-105.967886,32.872381
-81.393792,28.326231
-111.322949,34.242071
-85.605582,44.738060
-86.099334,44.592472
-92.307634,38.921216
-90.395664,38.245544
-93.221440,36.688294
-91.397778,39.683379
-94.486402,37.083958
-93.406723,36.671210
-91.909373,40.115537
-93.900200,36.927970
-93.209548,37.025713
-94.821707,39.945099
-90.489053,38.553290
-93.782686,38.776466
-91.874769,36.763110
-91.854928,36.732161
-106.403000,31.909550
-121.652000,36.699470
-119.627000,36.323770
-116.913878,47.710993
-78.164200,36.406630
-86.099383,44.589257
-122.172864,48.119590
-83.316151,36.198766
-93.246800,45.036640
-93.562000,45.316840
-93.287800,44.851100
-94.620000,31.588700
-71.701311,42.841597
-73.965436,41.617047
-76.509194,42.437489
-80.087500,33.008390
-81.889900,33.657810
-87.645589,33.234678
-86.572100,34.773250
-90.645450,33.447076
-90.491300,33.178478
-93.599124,41.641476
-87.997500,44.526330
-89.663200,44.952950
-92.217100,46.739960
-100.360776,44.370760
-99.636032,47.645981
-111.981670,47.614628
-92.558918,38.349732
-92.099257,37.122065
-98.552928,35.305800
-99.438612,36.440326
-94.185500,31.781050
-98.624800,33.594630
-103.691000,39.262900
-114.480076,42.569397
-112.296000,40.552550
-112.171567,33.524207
-112.389000,33.670280
-106.617000,31.893510
-122.658361,45.577327
-122.855072,42.404792
-122.452197,48.948562
-132.380188,56.468827
-76.387414,40.168584
-75.577915,40.243854
-86.204200,34.266670
-89.138644,31.687019
-91.551945,34.505967
-93.138192,35.244984
-94.841200,32.167160
-76.335023,39.721744
-75.176199,40.301044
-84.210100,33.849380
-84.336900,33.866400
-86.018200,34.020800
-88.771267,34.297275
-88.665146,32.384175
-82.936809,40.059543
-102.416000,33.594080
-118.274000,33.879310
-117.291000,34.549960
-119.510665,48.416026
-84.882115,35.131487
-89.253425,42.626920
-93.416600,48.600830
-114.881479,47.459840
-82.987800,35.496280
-75.171739,39.594137
-95.598809,37.040027
-96.416942,39.718139
-94.899847,39.267279
-95.233370,38.884503
-100.915067,37.034180
-98.215228,39.784764
-98.739100,37.655430
-100.851885,37.480922
-97.321278,37.657257
-157.886866,21.332171
-85.840480,43.755289
-85.663918,42.833027
-84.718228,44.663975
-83.968506,43.704894
-86.412800,43.953410
-84.904236,45.427378
-71.608241,41.703174
-71.581198,42.317104
-105.585268,36.847200
-105.615522,36.355164
-107.246996,33.133108
-108.257375,32.786619
-103.317505,32.990175
-92.258961,37.921805
-89.952978,36.787473
-92.562627,38.343995
-91.920458,37.357981
-92.675323,37.735808
-92.477120,39.735046
-93.212028,38.144919
-91.154140,38.686565
-93.294160,37.157508
-92.130392,37.825731
-91.857241,36.732207
-122.053000,37.635200
-121.402000,36.868810
-120.812000,37.056590
-120.049781,36.950320
-114.974000,41.105490
-115.629000,40.751210
-112.092483,33.445716
-112.092483,33.445716
-93.207100,44.730800
-88.056257,42.116959
-119.999000,38.890970
-87.941894,42.066074
-95.584167,36.353369
-109.374825,47.559281
-84.368923,34.060696
-122.880537,42.324075
-122.855604,42.363702
-71.760138,42.275883
-71.273454,42.628372
-71.257781,42.439992
-71.254708,42.330231
-73.650931,40.659179
-72.652680,40.940179
-73.705645,40.645825
-73.872372,40.774739
-118.317963,33.992434
-118.223851,34.087675
-118.381875,34.085193
-121.873000,37.296640
-121.546000,38.573250
-112.091726,33.445755
-118.077463,33.773534
-71.534700,41.490100
-122.394000,37.787410
-79.796413,36.025072
-118.443000,35.132300
-117.296499,34.539209
-88.198300,43.427220
-95.909300,45.580680
-93.767500,45.293430
-93.232100,45.550850
-95.596500,45.313740
-93.875500,45.180280
-93.161700,44.459520
-92.979715,43.678553
-93.272200,45.153520
-93.005800,45.278890
-93.008000,45.087570
-93.287900,45.074980
-93.219000,45.038800
-93.449000,45.009470
-93.085000,44.956790
-93.039100,44.962860
-92.984200,44.963680
-93.166500,44.958480
-93.531800,44.908240
-93.521400,44.799100
-93.351700,44.807290
-93.167800,44.826830
-93.123586,44.843626
-93.292800,44.643400
-94.900800,29.820610
-94.052800,30.106690
-93.447200,44.916950
-121.612000,38.162040
-110.955348,31.410557
-93.644800,45.003810
-111.563290,33.412798
-109.872901,32.222251
-111.545165,35.268560
-110.695486,35.023488
